"","AAASYWB.KY.Equity","AESOPHK.KY.Equity","AHPACOB.KY.Equity","AISMERC.KY.Equity","AJAOPAR.KY.Equity","ALASOPP.KY.Equity","ALCINDA.KY.Equity","ALLIVFD.AU.Equity","ALTACIF.MP.Equity","ALTOGLA.KY.Equity","APEXGCE.US.Equity","APSASPH.KY.Equity","APSCHIA.KY.Equity","APSCHIN.KY.Equity","ARASALP.KY.Equity","ARMACRO.KY.Equity","ARMLLOA.KY.Equity","ARNASIA.KY.Equity","ARQCALA.KY.Equity","ARQVALA.KY.Equity","ARXBRLS.KY.Equity","ASCREHA.KY.Equity","ASEASCF.KY.Equity","ATCHSTA.KY.Equity","ATHASIE.SP.Equity","ATLRIVR.KY.Equity","ATMOSBE.KY.Equity","BERINUR.KY.Equity","BRASCEH.KY.Equity","BRASFXI.KY.Equity","BRAXFDA.KY.Equity","BRAXFDB.KY.Equity","BRVBRZL.KY.Equity","CAMAMAP.KY.Equity","CAMCCGA.KY.Equity","CAMGCSM.KY.Equity","CCASIAU.KY.Equity","CCIOIGF.KY.Equity","CDIFORD.VI.Equity","CEASOPP.AU.Equity","CHCIMPE.KY.Equity","CHEAGLE.KY.Equity","CHEETAH.US.Equity","CHINABS.KY.Equity","CLARCOB.BH.Equity","CMCHCSF.KY.Equity","CMTFGRC.KY.Equity","CNALPHA.KY.Equity","CONSTEB.KY.Equity","CONSTEQ.KY.Equity","COPLATA.KY.Equity","CSVCHNO.VI.Equity","DALAOFF.KY.Equity","DALGCHI.KY.Equity","DBDHAAB.KY.Equity","DORASPS.KY.Equity","DRAGALT.KY.Equity","EDAF001.KY.Equity","EMMENAA.BH.Equity","ENAMIND.KY.Equity","EVENSTR.KY.Equity","EXPIRES.KY.Equity","FABRAFF.KY.Equity","FAFRICA.BH.Equity","FAVRORC.KY.Equity","FBDREOI.KY.Equity","FIREFND.KY.Equity","FORASMA.KY.Equity","FOUCHOP.KY.Equity","FPP395A.KY.Equity","FRTNHDG.KY.Equity","GAAOPPO.KY.Equity","GAMCOFA.KY.Equity","GBAMBOO.KY.Equity","GHKNCVF.KY.Equity","GLDCHPL.KY.Equity","GLXCDVA.KY.Equity","GOLDCHI.KY.Equity","GREASHI.KY.Equity","GRECVPD.MV.Equity","GRNDRGN.KY.Equity","GRSPOPA.KY.Equity","HALCYON.KY.Equity","HARMFDR.KY.Equity","HARUSFD.KY.Equity","HKPTRLP.US.Equity","ICAPNIT.SJ.Equity","ILASCON.US.Equity","INDMAXG.MP.Equity","INDSMLI.MP.Equity","INFCOPP.KY.Equity","IVMAOPP.KY.Equity","JABEMX1.KY.Equity","K2AARFA.AU.Equity","KARSTAR.US.Equity","KINGSMD.KY.Equity","KISCUSD.KY.Equity","KISGLMS.AU.Equity","KKSPCFA.KY.Equity","KNIASPR.VI.Equity","KNOSSPA.KY.Equity","KOMOFUN.KY.Equity","KONDORA.KY.Equity","LAUOSSP.KY.Equity","LBNCHPO.KY.Equity","LEBEQPR.KY.Equity","LEGCHNA.KY.Equity","LHASTRF.KY.Equity","LUASVAL.KY.Equity","LWLASDF.NT.Equity","LYNASIA.KY.Equity","MERINHE.KY.Equity","MERINTF.KY.Equity","MIDASEQ.KY.Equity","MNJAPAR.KY.Equity","MQASALA.AU.Equity","MQASLSF.KY.Equity","NAVABRT.KY.Equity","NAVASIA.KY.Equity","NAVYILD.KY.Equity","NEWHBAS.KY.Equity","NHINDIA.MP.Equity","NORASXD.KY.Equity","NTADUSA.KY.Equity","NTASIAN.KY.Equity","OCMFUND.KY.Equity","OCTAPAF.KY.Equity","OPAFFRA.VI.Equity","OZASIAM.KY.Equity","PANGOLN.KY.Equity","PANNOTI.VI.Equity","PARAMEE.BM.Equity","PASINLD.KY.Equity","PASINLP.US.Equity","PELAALA.NA.Equity","PENASEF.AU.Equity","PENASEU.KY.Equity","PERUEQU.KY.Equity","PHALJAM.US.Equity","PPASIAS.KY.Equity","PPCHINA.KY.Equity","PRUENHN.KY.Equity","PSAARFL.KY.Equity","PSFZAR1.SJ.Equity","PSLATON.US.Equity","PXPVEEF.KY.Equity","QIEFMLB.MP.Equity","QUACHFA.KY.Equity","QUPANEF.VI.Equity","REALRTA.ID.Equity","REGCADY.KY.Equity","ROCIMAS.KY.Equity","RVCCLSA.KY.Equity","RVCUSCA.KY.Equity","SALAOPA.KY.Equity","SCICTFA.KY.Equity","SENTCAP.KY.Equity","SENTCRE.KY.Equity","SERICAB.KY.Equity","SMCCNMI.KY.Equity","SPCHOPA.KY.Equity","SPGRCHC.KY.Equity","SQEBLBE.KY.Equity","SQEBLOE.KY.Equity","SVGRCMN.KY.Equity","TANTALF.KY.Equity","TARPLNG.US.Equity","TELLGNT.KY.Equity","TICHVIA.KY.Equity","TK5YRGA.CH.Equity","TKFUNDS.CH.Equity","TKPROST.CH.Equity","TKYJULB.CH.Equity","TKYJULS.CH.Equity","TOCCATA.KY.Equity","TROPHY1.KY.Equity","UGFMSTA.KY.Equity","UGHDSOA.KY.Equity","UIFLORG.BM.Equity","VAPAHED.KY.Equity","VERAIUS.ID.Equity","VGBRZEM.KY.Equity","VICTBRZ.KY.Equity","VICTLAT.KY.Equity","VIOLETF.KY.Equity","VISDYHE.KY.Equity","VISFICH.KY.Equity","VITCHBA.KY.Equity","WFASREC.KY.Equity","WFASSCF.KY.Equity","WYCAASV.KY.Equity","YECYOSP.KY.Equity","ZEALCHI.KY.Equity","ZENUSOF.KY.Equity"
"22",2.044,3.4541,0.9683,-6.2236,3.7646,0.8965,7.6545,-7.2131,4.3869,6.9201,0.85,0.7354,1.3195,1.7111,2.8981,2.3697,2.0363,2.5081,-3.3499,-4.2819,2.1603,1.0612,-1.6091,3.7784,1.1211,-2.5927,3.77,-0.2058,5.4833,2.2481,1.3322,-0.4747,-1.0623,-1.6146,2.4542,2.0809,-2.0924,-1.4455,0.7817,-1.6807,2.0763,1.0147,2.6678,2.6016,-0.0313,4.0039,0.0406,3.6583,2.7339,5.4775,2.2966,-1.9623,1.34,-0.82,1.5023,5.5581,6.09,2.8316,-4.8019,6.7786,1.9059,3.7433,0.774,2.7186,1.8978,1.9616,4.9605,-0.43,5.3908,0.8089,1.9746,0.5271,-0.8796,2.6706,4.6355,1.3246,-1.4246,3.6007,0.5201,2.8712,5.0073,0.2038,3.8074,3.5497,3.6656,-0.3166,1.4334,3.434,0.5952,5.4829,3.7634,-0.9969,-0.5081,-2.2548,NA,3.3136,0.7001,1.162,0.6746,0.8963,4.03,-2.5148,-0.1379,2.7098,2.1457,3.8055,-1.5621,0.301,2.0468,0.4575,0.0094,2.4131,1.7357,1.0242,0.6747,-5.495,0.89,0.6138,2.1848,2.1135,1.6369,4.6442,5.0345,2.8282,2.8286,1.1445,0.7392,0.6709,2.4001,0.1086,1.6531,0.3453,20.21,20.89,1.4553,-3.9528,0.9281,2.2827,1.3,3.5117,2.749,0.7492,0.5476,-0.4096,1.91,1.6345,6.2674,2.9839,4.1023,1.5138,5.9911,1.7467,1.5252,1.521,3.7946,0.4203,1.2383,1.2383,1.8337,3.1272,1.1736,2.3711,4.29,5.65,0.335,3.22,6.64,2.18,1.3033,0.5982,1.8866,4.4368,2.0809,0.7527,-0.3132,-1.4517,3.0008,2.5227,-2.3346,2.5069,2.5371,3.9259,1.3597,0.5569,NA,0.4952,3.5651,1.1369,3.4981,3.0132,0.7463,2.085,0.3834,0.7504
"23",4.9981,1.7509,0.6578,1.4294,0.4745,1.9461,3.7558,4.5177,2.0133,4.78,4.18,1.958,11.0802,2.9597,3.7197,-0.0137,1.0431,3.1053,2.151,9.972,0.17,1.1192,-0.4053,2.6969,0.9383,8.416,-1.2099,-0.6186,-1.0166,-0.5297,-1.1848,0.126,-1.7363,1.9302,4.1129,2.998,-2.7141,2.8393,-0.4365,3.3703,0.565,6.606,-1.2078,-0.4754,0.004,3.1279,9.4952,8.3499,-1.4433,-1.2125,1.5532,5.1689,1.03,3.05,0.5304,-3.085,-2.3008,5.0173,4.6273,-2.7383,1.0114,-2.0335,-4.3252,2.5783,-1.8146,-0.818,-3.0669,0.33,5.743,-3.6718,4.5855,8.9986,0.7429,7.3545,8.3354,6.3474,2.7058,6.1741,-1.1915,2.3639,-3.48,-10.0766,0.3471,-1.945,-2.0156,3.4774,0.5453,-2.4926,-0.5917,-2.4994,4.62,4.0906,1.804,5.4008,NA,7.144,0.57,0.91,0.9426,-0.4653,0.1584,9.6148,0.0484,1.2519,-1.8641,-1.9883,-4.2774,0.3001,2.1738,0.3731,5.2482,-2.9968,-1.9296,-0.9831,0.1175,1.9977,1.6,0.6385,0.9824,-0.5322,2.5411,6.2889,-0.8347,1.6017,1.6034,2.1425,0.1589,1.7202,2.41,2.9563,3.481,0.3569,12.61,12.77,-0.4426,1.1758,0.8622,0.8829,1.05,2.2489,3.4404,1.2962,0.0667,6.9848,-0.19,3.7472,-0.6915,0.9239,1.9079,-0.2584,0.2532,0.4824,0.8682,0.8668,-1.461,0.5075,1.6746,1.6746,1.4116,5.0114,6.4967,6.3693,-2.6999,-2.53,-0.3536,-3.84,-0.97,-2.76,4.1749,0.1905,4.0469,0.0203,4.4168,1.2763,1.6575,4.6074,10.3348,13.5428,6.7729,2.5052,-1.758,-1.8547,-10.4702,0.6375,-2.4476,1.1713,8.5824,1.3453,-0.5643,-0.3064,4.4328,-1.7045,2.5283,2.008
"24",0,3.8351,0.6425,7.9111,2.8117,-0.0854,4.5414,0.4349,2.5314,-5.37,-2.11,1.7936,0.6274,4.9381,1.8394,1.1904,1.1497,1.5811,2.1678,5,3.09,0.7222,6.6228,-0.8699,0.2284,0.9153,6.8199,0.6224,4.2392,2.2606,1.8774,-0.1335,2.1513,-2.3732,-2.2029,0.2161,-1.4903,0.1472,-1.4415,-0.4938,-0.7866,1.5959,7.6909,-0.3185,-0.0037,3.3171,-0.5633,3.541,5.6096,7.9422,0.3879,-0.6889,1.05,0.12,-0.011,1.0995,4.8087,1.3754,1.9426,5.44,1.0506,5.6844,8.9959,-0.5889,0.9377,0.7089,0.1068,-0.8501,4.538,-1.6633,2.443,-2.8554,-0.659,0.4878,-1.6996,1.5532,-0.9596,3.0872,0.4755,-0.018,2.4496,0.5754,-9.1027,7.3305,7.602,NA,0.0233,4.0319,2.9762,0.8053,-2.7239,0.9674,2.175,0.4825,6.1174,0.9514,-0.3599,-0.1,0.6554,0.8075,-5.2631,-0.0466,0.8724,0.8879,2.2735,7.7864,-2.838,0.327,-0.1311,0.3988,2.2994,2.5113,1.3404,0.8377,1.0041,2.0223,1.98,0.6375,-0.2575,-1.308,-0.6479,6.6239,4.2131,4.2565,4.2583,3.1527,0.014,-0.5699,-0.03,-2.4108,0.4191,0.3556,17.73,18.41,0.9775,0.5987,0.4459,0.6807,-0.61,2.7681,0.1066,1.5566,0.9444,-1.2121,2.23,4.8675,3.1209,0.3118,0.7032,2.3844,7.3963,2.9699,0.8746,0.8726,0.8896,0.4633,0.218,0.218,0.435,1.8597,0.6598,0.2597,4.4,7.59,-3.1817,-2.48,7.13,1,-0.6522,0.5008,1.7958,2.1312,0.8315,0.7623,0.1812,-2.2472,-0.2385,-0.5147,-11.194,0.0873,2.3105,5.866,1.5598,-1.0597,1.8902,0.9312,5.1783,-3.1094,3.6088,2.7089,5.9256,2.634,-0.5653,-2.8219
"25",0.4036,2.7062,-0.252,13.7605,3.4203,-2.4611,2.4677,3.1619,0.0192,-3.97,-2.57,1.3231,5,6.1713,-2.601,2.598,-3.4999,-2.2042,-2.5325,1.3721,-3.03,-1.6165,6.3739,0.1435,-4.0606,-0.2461,-11.59,-12.7835,-8.2734,-4.4017,-6.0046,0.9315,-16.1939,6.9777,1.4566,-4.0497,5.2034,-1.1449,-3.674,4.2691,2.8719,0.0125,-13.2465,-2.5559,0.0206,1.62,-3.7343,2.997,-8.5148,-13.8235,0.6277,-5.6027,0.43,-0.58,-1.6021,0.7692,-0.2408,1.4995,-1.0711,2.1958,0.016,-14.422,-15.6169,0.21,-6.0235,-5.761,-6.1021,1.9501,-3.5041,-4.8758,-2.0152,-3.2907,-1.8113,-4.5548,-0.0944,-1.4376,-1.2327,-1.1424,-2.8148,-1.613,-0.5934,-0.0559,-6.8585,-4.205,-4.6715,-5.3877,1.0798,-9.2408,-1.7341,0.4676,-3.8608,-3.6926,-0.2938,2.8013,1.1492,-0.7586,-0.4501,-0.08,0.7483,-1.0961,-7.9319,-2.2937,-1.4129,0.2714,0.539,-17.5791,-9.135,0.3121,-2.2093,0.3462,-5.1201,-4.5472,-3.7564,-0.1026,-0.1291,2.708,2.38,0.5929,-2.0941,-2.1084,-3.0434,-0.7024,7.3563,0.5316,0.5346,0.5873,-3.2145,-1.8833,0.97,-2.933,0.8756,0.3412,14.82,18.9,-0.8703,0.6214,0.034,-1.2314,1.8801,0.7235,16.0253,-0.5605,-2.0721,3.6906,-0.32,-1.0347,0.0105,-6.8098,-3.0721,-1.0567,11.7935,3.9015,0.7217,0.7197,-3.0176,0.4197,0.3625,0.3625,-1.2344,2.0347,5.5973,6.0466,-12.23,-16.43,0.7832,-0.5,-12.87,-3.08,-2.4464,0.5075,5.1974,9.0479,3.4361,0.9273,-0.4574,-19.0192,3.0862,2.7478,-8.8235,-0.5523,-0.5106,-14.2237,-14.0481,-2.1624,-0.7398,-2.3006,-2.841,1.3043,-1.3903,1.4219,-0.4867,-2.6632,-2.5634,-2.4565
"26",1.4068,-0.6179,0.4845,-3.8708,-1.4759,-1.6314,2.0091,0.6208,2.4222,-2.26,0.54,-1.0747,-0.7103,-2.7586,1.5574,0.4861,0.1361,1.2888,-5.0562,-1.5127,3.64,1.3196,2.7426,-0.2204,0.0547,6.4073,0.9027,0,1.4855,0.6372,-1.4861,-0.9838,-2.0974,-2.007,1.9093,2.3679,3.4781,-0.7385,-0.7575,2.0018,0.9044,0.142,5.014,-0.4098,-0.0214,-1.3237,2.3461,0.587,1.0783,0.3848,1.6811,2.847,-1.76,-1.99,-1.422,2.0532,1.0965,2.1652,-6.8406,4.8597,0.4344,0.2778,-2.5393,-5.8114,-3.5361,-4.4531,-4.7962,-1.11,-3.5639,-5.2431,2.8418,5.1701,0.3859,0.3726,2.5742,3.013,7.4485,1.1948,0.3749,-0.2938,1.3617,1.455,-8.0639,-7.8857,-8.5207,2.0615,0.7951,0.6632,5.2941,5.9444,4.5013,-0.6632,-1.6951,1.3625,NA,-1.382,-1.3102,-1.1017,0.3686,0.1279,-0.8049,-0.7736,-0.6948,-0.607,0.7608,0.1648,1.5455,0.318,-0.2799,0.4097,-0.7952,-0.7385,-1.1137,0.5133,-0.0689,-0.4863,-0.52,0.6593,0.7032,1.9692,0.1925,2.2834,0.4822,-1.2691,-1.2706,1.0243,-1.263,-7.8903,0.85,-1.062,-0.2727,0.3528,3.48,4.11,-0.2314,-0.0174,-0.1607,-3.4715,-14.2799,1.3884,-10.6798,1.8543,-1.3551,7.4365,0.5099,-1.7476,3.7818,5.6325,-1.2921,2.3641,-3.9445,-1.7953,1.0324,1.0189,1.219,0.7,-0.2248,-0.2248,0.8091,2.1456,1.7018,0.3548,-1.2901,1.28,-2.8552,0.28,3.22,1.04,3.8941,0.9227,0.4512,0.1867,2.3803,2.0432,-0.716,-1.8547,3.7456,5.0238,7.3733,0.6431,2.69,0.2907,-7.8896,4.316,-6.1186,1.0614,5.9646,4.0293,3.9699,3.3083,4.2687,-0.1894,1.6338,3.9123
"27",3.7564,-0.3152,0.5808,5.0481,-1.8725,-1.31,2.7722,3.3666,2.1263,-4.27,-3.39,0.3328,3.8836,3.5527,0.5488,0.2524,-2.1775,0.4744,-4.9556,-2.7486,1.54,0.3107,5.7119,0.2541,0.4718,1.0466,1.56,-0.7092,-1.6889,-1.0621,-2.7824,-0.116,-12.6185,1.28,0.0823,1.2864,2.236,2.1825,-0.8704,5.6358,-0.6469,2.6904,-3.5031,-0.3292,-0.0015,1.0085,2.837,4.1826,-1.0051,-2.9614,1.1358,-1.964,-1.85,0.66,0.2412,1.2871,-2.5798,0.9564,-1.648,3.2736,1.091,-1.5161,-3.7245,-5.3093,-5.7268,-5.468,-7.6604,2.08,-1.207,-2.6359,-1.9124,4.9631,0.0141,0.6287,0.8825,0.441,0.7919,2.5677,-0.4379,1.3105,1.2613,0.2516,-13.3257,-13.0665,-14.0591,-1.4172,0.2761,-3.0187,0.5587,1.4918,-0.5068,-0.3547,-0.193,2.4634,7.9602,0.5245,0.4264,0.7898,1.1061,1.2771,-7.8111,-0.9013,0.4795,-1.4773,-3.4079,-9.2311,1.8948,0.3652,-3.4978,0.2995,2.5968,-1.646,-1.4701,-3.4831,0.5002,2.1761,1.86,0.6276,-0.2037,1.5691,0.8678,3.2955,5.1657,-1.4592,-1.4503,-1.9544,0.8592,-5.42,4.32,-3.3597,-1.426,0.3386,0.96,1.06,1.3917,0.983,0.4339,0.1899,-4.18,0.7621,3.3199,0.4229,1.7741,3.6486,-0.52,-3.907,1.2203,1.5157,5.1961,0.3849,4.5971,3.0411,0.2605,0.2606,-3.0607,0.18,0.1126,0.1126,1.3195,4.8232,2.7391,3.4439,-1.06,-1.27,0.0128,16.37,-2.83,-0.53,-4.1523,0.9325,3.2041,12.9193,7.5391,3.0093,-1.8514,-0.9449,13.7875,16.1549,-22.7468,1.4522,-0.8365,-1.5043,-4.7491,4.7854,-1.102,0.0254,-1.6393,0.2582,-0.4268,0.621,1.5986,-0.144,3.4171,1.1662
"28",7.9962,-2.3651,-1.0275,19.5095,-0.7986,-1.9274,-1.4241,2.6304,2.62,-20.59,-0.71,0.4165,9.467,5.222,-2.5148,5.6779,-2.5372,-2.2292,-5.3696,-1.6625,-1.62,-1.4342,-6.4346,-4.7986,-1.0583,-9.1189,-3.9698,-1.6667,-6.4366,-3.3237,-2.1255,0.3148,-11.7295,3.1697,1.215,7.6615,2.5446,-1.1284,-4.4004,2.4818,-1.1296,-2.2422,NA,4.5417,-0.0022,4.0617,2.5234,6.4479,-4.5312,-8.7557,-0.6749,-5.1628,-1.25,-1.71,-2.5921,2.0143,-4.641,-1.3869,-5.6254,-0.0583,0.2606,-6.4787,-10.3793,-5.6098,-6.8942,-5.9483,-9.9084,2.09,-0.3821,-8.5338,-4.336,2.873,4.6418,-7.8933,2.2331,6.5486,-0.4808,10.6806,0.5138,0.8881,-8.49,-0.8716,-9.7357,-9.3117,-10.2493,-4.8804,1.4698,-9.1879,-2.2222,-0.6717,5.6027,-0.7538,-1.0242,3.5768,NA,-4.4393,-0.0867,0.2389,0.6609,-0.5044,-19.7514,0.3141,2.1446,0.7581,-6.1826,-10.8924,-7.7745,0.4326,-3.724,0.3628,-2.8745,-0.6214,-0.9018,14.7317,0.5363,0.7024,0.36,0.6423,-2.7988,-3.3868,0.2433,0.7343,-4.5561,-2.6234,-2.6179,-4.6249,0.9923,-3.97,2.33,-4.7947,-1.2192,0.3501,0.68,0.68,1.2782,0.7409,-0.012,-1.0996,8.56,-0.1241,5.6735,-1.2832,0.232,3.088,0.68,-3.6703,-3.5801,-5.2614,0.8366,1.1974,-23.2867,0.3251,0.5879,0.5894,-0.5628,0.5,-0.4741,-0.4741,-2.5245,9.6388,9.3104,13.0979,-5.13,-8.22,2.4049,-1.34,-7.78,0.92,1.8925,-0.2118,4.8963,11.8631,11.4341,1.5067,-2.8952,-2.6864,27.8858,28.9874,-5,-0.6012,0.3427,-6.4694,-7.0234,-0.6057,8.3633,1.1457,-4.4942,-1.4565,-1.2918,-1.9538,-4.086,1.8128,6.2886,1.3439
"29",-2.3555,-0.7187,1.7164,13.8071,0.9761,0.9366,6.3915,5.5392,4.5481,-6.51,2.9,-0.8088,2.3562,3.7574,1.5151,1.0476,-2.4409,1.394,0.7401,1.8597,-4.05,-0.96,-0.6682,-6.684,3.6685,2.0991,-2.7972,-0.2421,-8.9114,-4.3562,-0.3313,-0.0135,-6.1487,0.1142,-0.5592,-2.3312,-0.289,2.6608,-2.1407,7.2582,-3.2847,0.6399,-16.2604,-0.6319,-0.2876,4.285,-0.6817,2.3757,-1.5867,-5.5268,-1.662,0.0523,0.14,0.04,-3.213,-0.4144,3.6495,-1.4218,-1.5002,9.0228,0.0911,-6.2671,-7.1866,-5.37,-6.5241,-6.0653,-5.5303,1.86,4.0676,-1.4796,-0.5125,-4.6545,-0.5794,1.7034,-4.0344,0.172,3.8233,-0.0455,3.503,0.0909,-0.3338,0.3674,-26.3438,-10.9031,-12.1966,0.4273,1.4885,-5.7313,5.6818,6.8996,-4.2605,0.2532,0.4572,4.1253,4.1358,-3.26,-0.6938,-0.3337,0.7718,0.5915,-14.2177,-1.162,2.2334,0.7483,-1.8951,-7.1769,-2.0973,0.376,-0.0687,0.2738,-0.4378,-0.6893,-0.2407,0.2398,-0.7255,0.1336,-0.36,0.6412,-1.2298,0.1845,1.4956,4.4113,8.5271,1.6819,1.6899,0.119,-0.7381,-7.11,2.04,1.6025,2.9795,0.3487,7.3501,9.18,-1.1122,1.0347,0.0551,-8.3323,0.0198,0.5798,-0.747,-2.4814,2.5237,4.0253,-1.6,1.0839,3.8685,6.2877,0.0653,2.2169,10.4713,0.463,0.1879,0.1705,-6.8889,0.54,0.8236,0.8236,0.3789,0.4477,1.7452,-4.9869,-4.3802,-5.6001,3.0019,1.79,-2.51,-1.77,7.0064,1.1516,3.6166,7.0917,-0.3861,1.5183,3.8624,-4.1808,-6.6238,-7.4766,NA,-1.0657,0.2709,-6.2195,-14.6943,1.0062,0.0221,0.2575,-1.419,3.7311,4.269,4.211,4.6201,-2.2128,-0.4194,-1.1469
"30",2.4864,-0.4201,1.0505,-8.536,0.0494,2.7275,4.6541,-0.2275,1.3797,12.5998,2.6,1.4023,4.6365,5.0653,2.7068,-0.1337,-0.1282,2.3236,0.7347,3.6515,0.59,1.417,2.2894,3.5473,0.4127,-1.7734,2.6262,-35.6796,-2.8042,-0.8038,-4.4913,0.4339,-7.1416,-1.7584,0.4032,0.8132,2.0654,2.8366,2.7074,0.7717,-0.4676,2.8034,-3.1865,0.7154,-0.0544,0.1072,2.7599,0.7439,0.7454,-1.1155,10.3708,2.9475,0.06,-0.75,1.943,-1.5692,-2.5502,3.3523,0.1266,3.1777,0.582,0.3942,-8.1008,-0.0286,3.2111,3.3051,9.6142,2.15,4.482,9.2798,0.6734,-0.1068,0.3261,5.2059,1.9842,-0.2354,-0.36,1.0348,-1.5636,2.4868,-0.0717,1.4072,25.5761,-8.719,-9.8364,2.5844,1.7238,3.2496,-1.0753,-1.3537,0.4198,1.8098,2.3746,2.2242,1.8282,0.5307,-0.0873,0.0956,0.5262,0.294,11.3057,-0.1657,0.643,3.4082,-0.1773,-2.5145,-2.1423,0.2997,0.9351,0.678,1.8978,-1.2663,-1.0085,0.0644,0.1419,-2.1787,-1.75,0.5883,3.4923,2.5783,0.2992,0.6981,1.862,0.3196,0.3224,0.7341,0.5601,-0.6301,0.58,2.3201,-1.1491,0.3071,-1.35,-1.7,0.9219,0.7025,0.5997,-3.1089,-1.19,0.9882,1.4162,-0.8801,1.3048,4.0278,2.86,1.5597,-0.5753,-1.4409,5.6043,0.8584,-2.1912,1.4747,0.5244,0.4556,-0.3336,0.46,1.3294,1.3294,1.8407,4.847,3.501,0.8631,-2.71,-0.09,0.3587,-4.91,-3.35,2.56,-1.4055,0.3527,3.6973,7.6419,2.1982,1.5961,1.4516,-4.9687,4.2825,5.1623,-28.655,-0.2911,0.374,0.3798,-10.9429,-0.2377,25.0055,4.1666,4.4949,0.1825,2.3602,1.6376,3.99,2.1464,1.9019,2.7363
"31",9.4634,5.3491,0.4341,5.3224,3.5896,-1.7022,4.041,0.8498,-2.6395,2.97,-2.16,10.9925,18.5169,12.0111,1.7135,2.3698,0.9906,1.4527,-0.5673,1.1209,0.74,0.2272,-2.1523,1.5691,0.7551,11.9471,-3.1875,-0.3774,-5.3645,5.4355,-8.9479,1.5906,-5.6536,1.8915,3.4924,7.7971,-1.938,2.6117,0.8716,3.7848,1.0138,2.0442,-12.9216,6.7877,-0.0565,4.2384,5.927,4.4319,-4.2069,-11.0172,11.3456,1.3057,0.44,1.61,0.8323,1.8667,2.373,0.2414,-1.0143,-1.5408,1.301,-8.9045,-9.9196,-4.14,-5.3051,-4.0529,-3.0943,1.79,6.1536,-1.828,5.7251,-3.0544,2.8889,7.8035,5.5409,3.7972,-0.0324,3.4102,-0.8826,2.283,4.5711,-0.8188,-1.1639,10.1294,11.5116,7.503,-0.3609,-4.6589,-4.8913,-0.9645,4.1388,1.5089,0.3556,2.6372,-1.72,2.5978,2.2727,2.58,0.399,0.1256,-0.9338,-2.6576,1.447,1.2449,2.5401,2.3866,13.8281,0.3056,2.3963,0.6087,-1.2853,2.1322,1.3224,1.361,-0.6611,-0.5985,-0.75,0.6633,-2.0246,-1.7355,-0.2585,-2.261,12.436,-1.6026,-1.5967,5.4583,2.0935,0.5748,2.75,-0.4346,1.2452,0.3462,-5.07,-6.33,0.5075,0.4202,0.0793,-4.5899,0.1596,7.1757,2.9251,1.381,1.288,-1.6328,1.6197,-4.7512,-2.0201,8.3596,1.9096,2.0375,2.7248,1.8619,-0.1099,-0.1501,1.7852,0.7,0.3556,0.3556,0.323,9.2329,10.9806,8.2325,-6.99,-7.32,5.6687,2.46,-9.3,5.12,7.262,-0.4538,13.7469,14.8127,7.2806,2.0983,-2.5295,4.6134,9.9707,11.7839,4.0984,1.9562,3.3349,-8.8777,-10.0515,-0.8115,-18.907,-0.0254,2.6887,-0.5984,-0.775,0.9301,0.5236,2.2731,4.854,3.1941
"32",12.9532,17.6648,1.3758,-9.7573,12.1451,0.2895,-6.4515,1.515,-5.692,19.45,7.9201,16.9653,11.2034,19.3908,5.6011,4.7731,3.0547,4.8172,4.9715,7.1259,-0.29,2.3134,0.9043,25.3258,0.2355,43.2729,8.5204,0,7.6264,0.0747,6.4027,-0.2448,6.1783,0.8409,13.202,14.826,4.8074,10.516,14.3624,1.116,11.4148,17.8952,13.2898,11.8256,-0.0572,15.8363,33.2603,16.5809,5.3445,10.9187,1.3816,22.0817,6.78,10.16,1.7439,1.875,22.196,7.4498,1.5152,-4.1782,3.7801,8.5551,13.23,4.9714,8.2229,7.5243,9.5343,-0.29,14.7528,4.0195,19.4648,25.8664,21.6991,26.8088,59.0299,18.1544,5.1259,17.9691,0.2737,12.0745,10.7024,0.2905,17.6591,42.7927,42.9076,17.3607,1.8602,7.7682,-2.8571,-3.7088,15.0943,7.4323,4.1959,7.5096,-3.9526,25.9495,4.4444,4.0522,0.5462,0,24.1266,3.0316,-0.5727,2.7863,18.7463,0,36.7194,0.325,16.8238,0.645,0.3288,-0.2508,0.4354,1.1341,1.0544,3.3229,2.94,0.638,0,4.1413,3.5513,-2.4928,9.2948,0.5857,0.5862,16.2503,3.9742,2.2023,5.55,1.8846,17.4666,0.3322,-3.38,-3.68,5.5005,3.8668,4.1747,2.5939,0.0398,14.2166,8.3697,5.9384,3.6259,3.7289,-2.23,1.4948,-4.243,29.9353,7.0172,6.2938,40.6301,21.177,0.4916,0.4489,-0.0585,0.65,0.4883,0.4883,2.9045,16.5408,10.1833,17.82,8.17,12.34,3.5956,-5.89,6.61,9.76,12.7493,1.457,12.4477,16.28,10.9775,5.1057,1.2921,33.0533,10.0791,12.6949,8.6614,12.2279,13.7689,8.7342,17.1705,-5.1742,0.3708,1.7836,27.6402,-1.0644,0.1255,-1.2616,11.7056,7.4674,12.4174,7.3351
