,1,2,3,4,5,6,7,,,
6/8/2010,0.411962666,0.306920384,0.682615982,-0.013644123,-0.275589251,0.151352384,0.412650618,0.04724446,,
6/9/2010,-1.35541796,-0.981427346,-0.499048216,0.021514791,-0.831605467,-0.28092593,-0.834902428,-0.633367757,,
6/10/2010,0.573849494,0.062689972,0.388436223,-1.472954306,-1.844297851,0.055290537,0.903968179,-0.218865266,,
6/11/2010,0.003121442,0.488151477,2.319980646,0.594683292,1.982770958,0.535599774,0.394015797,-0.345363599,,
6/14/2010,1.240135744,0.096718548,-0.135621703,-0.2817598,-0.149741085,-0.136833158,0.940795263,0.415340175,,
6/15/2010,0.753705418,-0.112191064,-0.370306698,-0.012217161,-0.752267098,-0.216884698,0.328082671,0.462656041,,
6/16/2010,0.900775838,0.375839019,0.032206331,-0.016276925,0.886844948,-0.040771311,1.184747037,-0.136531001,,
6/17/2010,-0.351360366,-0.492105039,-0.262033791,-0.101845484,0.39136041,-0.761235167,0.060517308,-0.409328203,,
6/18/2010,-0.697294482,-0.723623216,-0.792268185,0.482519964,-1.22509369,-0.537090856,-0.199666834,-0.528610709,,
6/21/2010,1.216759423,0.543894126,-0.15419132,-0.193835002,0.340016275,0.695702853,1.303866059,0.075685622,,
6/22/2010,-0.316369203,-0.599768961,-1.248898176,1.434060488,-0.024803226,-0.953358862,-0.347441437,-0.018956019,,
6/23/2010,-0.769152535,-0.602008567,0.111275813,0.355672664,-0.095906224,-1.337606252,-0.839762654,-0.042868491,,
6/24/2010,0.077576185,-0.962905463,-0.108943978,0.759060158,-1.21547435,-0.376987777,0.630704891,-0.477093459,,
6/25/2010,-1.118269887,-0.361701439,0.028845252,0.157163196,0.470166427,-0.681183627,-1.188719036,-0.08800296,,
6/28/2010,-0.432511516,0.364208999,-0.011282497,1.067793745,1.494627738,0.247414231,-0.704948656,0.176333358,,
6/29/2010,-0.286113181,-1.047950096,-0.595121616,0.506301714,-0.536845238,-1.385637176,-0.082318041,-0.219654289,,
6/30/2010,-0.576881377,-1.013302215,-0.38197948,-0.389252789,-0.778196782,-0.312946545,-1.023700506,0.309634607,,
7/1/2010,-0.937363067,-0.563369261,-1.038780782,0.882924109,-1.079490652,-1.513719639,-0.36037043,-0.628687178,,
7/2/2010,-0.020523713,1.586241413,0.467483177,0.243282926,0.965585694,0.263424539,0.140754515,-0.148387787,,
7/5/2010,0.274832988,0.495585147,0.398364473,-0.151600083,0.531709289,0.023269921,0.464556259,-0.135101261,,
7/6/2010,1.354878899,0.799688623,0.597502504,1.986155157,1.379167405,-0.457039317,1.245235128,0.264879674,,
7/7/2010,-0.543729282,0.482232161,0.258853444,0.293417198,-0.234845081,0.327465771,-0.361405698,-0.23415155,,
7/8/2010,0.939054105,0.101887445,0.599411928,-1.083238479,-0.605144378,1.192022398,0.718781683,0.307659005,,
7/9/2010,-0.142610919,0.589056045,1.020008862,-1.029373091,0.284948011,0.455548234,-0.096819693,-0.063519348,,
7/12/2010,0.514987111,-1.32710792,-0.114248018,-0.850948848,-1.390916413,-0.008750695,-0.364819711,0.827538858,,
7/13/2010,-0.181054153,0.217326159,0.403305083,-1.000089237,-0.575194227,0.215393616,-0.133789028,-0.069757855,,
7/14/2010,1.999908949,0.653174662,0.500992507,1.097706333,1.570581486,-0.601132088,1.368044761,0.802927796,,
7/15/2010,-0.6127768,-2.089068485,-1.773213031,1.122142831,-1.541354554,-1.833925797,-0.436142552,-0.2380943,,
7/16/2010,-0.649325977,0.224648764,0.141539329,2.525183225,1.198973998,-1.529729947,-0.768858663,0.015192181,,
7/20/2010,-1.582661951,0.223787281,0.073846171,-0.369197717,0.285373484,1.512228557,-1.345360589,-0.415941434,,
7/21/2010,-0.660372603,-0.265474276,-0.207165417,0.014245436,0.788916615,-0.857297014,-0.32834035,-0.379598757,,
7/22/2010,-0.145635299,-1.153293192,-0.453721439,-0.805944622,-1.982223095,-0.184864082,-0.213014676,0.034676045,,
7/23/2010,1.074375265,0.431404668,1.321248236,-1.041920487,-0.408349686,0.935857472,1.29483315,-0.058829788,,
7/26/2010,0.2742831,-0.133297396,-0.052889516,-0.321080049,-0.121938286,-1.065431017,0.726186614,-0.363562583,,
7/27/2010,-1.105604149,-0.415433058,-0.153365811,-1.083305869,-1.198441047,1.864455331,-0.839367514,-0.37966432,,
7/28/2010,1.40861511,0.970281552,0.754197078,0.385297289,2.28843036,-0.793255783,1.933593396,-0.281026769,,
7/29/2010,0.658941503,-0.327131057,-0.37245514,0.267298144,-0.266077876,-1.257554712,0.449209007,0.262376553,,
7/30/2010,-0.448152755,-0.449030892,-0.0307129,0.288543454,0.556824656,-0.601132088,-0.852501981,0.28922877,,
8/2/2010,0.986521601,-0.735043227,-0.108990475,-2.262032439,-1.535312935,0.039280229,0.09491823,0.898586432,,
8/3/2010,1.180772353,-0.422324921,0.57533072,-0.160070367,0.287252282,-1.321595944,1.387193265,-0.032889444,,
8/4/2010,-1.684604951,-1.11872281,-1.053448881,0.14395402,-2.178843913,0.887826548,-1.667692411,-0.237094738,,
8/5/2010,1.115292992,1.527210962,0.283494879,0.133433988,2.189226183,-0.841286707,1.325179932,-0.04434775,,
8/6/2010,1.005816536,1.021089737,0.357219475,0.909044004,2.200505518,-0.58512178,0.975306825,0.150957255,,
8/9/2010,-1.207834312,-1.264321186,-0.711790329,-0.056220345,-1.746157514,0.7917647,-0.909868462,-0.420479697,,
8/10/2010,0.032112723,0.852694248,0.889083604,-0.261407818,1.649971204,-0.937348554,-0.249968205,0.244615026,,
8/11/2010,-1.327257619,-0.842728594,-1.065841043,1.336187561,0.299990658,-0.232895006,-1.425092017,-0.091081461,,
8/12/2010,-0.418342752,-0.296463237,-2.041424279,1.725206015,-1.389580729,1.079950243,-1.249578559,0.664940122,,
8/13/2010,-0.098552725,-0.484812464,-0.775813115,0.99063285,0.304203232,0.551610082,0.066017662,-0.16131203,,
8/16/2010,0.206255929,-1.393846571,-0.706188912,1.795912668,0.161312023,-1.625791794,0.511491035,-0.244564142,,
8/17/2010,-0.438157026,0.0317421,0.077337537,-0.160701609,-1.50616037,0.359486387,-0.348919262,-0.139456478,,
8/18/2010,0.948151685,-0.235322088,-0.617680665,0.125733664,-0.989930211,-0.136833158,0.932410384,0.130660352,,
8/19/2010,1.055251406,1.329979091,0.463335636,0.952896688,1.647755738,-0.136833158,0.831048971,0.326058027,,
8/20/2010,-1.388655593,0.261372853,-0.494075239,-0.295905574,-0.784725666,0.423527619,-1.707799161,0.093792411,,
8/23/2010,-0.274388361,0.4878318,-0.002581627,1.098964571,0.669348,-0.873307322,-0.104461708,-0.188639678,,
8/24/2010,0.276311574,-1.301121159,0.14896763,1.21184355,1.020955566,-2.378276266,0.397943492,-0.075594961,,
8/25/2010,-1.636123218,-1.152727971,-0.382028301,-1.920035058,-1.581211122,1.288084246,-1.410479725,-0.41267612,,
8/26/2010,0.381462249,1.522232817,0.536800572,-0.446812138,2.565247008,-0.248905314,0.263437704,0.146726397,,
8/27/2010,0.427793311,2.275552663,1.970650659,-1.451636448,0.127636938,1.464197633,0.17586669,0.26934232,,
8/30/2010,0.66514301,0.880668019,0.445560952,1.036425906,2.66608905,-1.161492865,1.409281612,-0.567760388,,
8/31/2010,-1.158539968,-1.443077111,-2.229528188,1.254387801,-1.439044498,-0.809266091,-1.798436463,0.402864004,,
9/1/2010,-0.103917181,2.644123588,2.106880277,-0.327730785,0.889252103,0.455548234,0.305796753,-0.375552849,,
9/2/2010,0.81302604,3.292715469,1.895875796,-0.240745598,2.935503194,-0.312946545,0.964606423,-0.032511907,,
9/3/2010,0.293535266,0.551968261,0.916003475,-1.535615678,-0.065410535,0.055290537,0.19967785,0.114341898,,
9/6/2010,1.195545992,-0.149053504,3.611897807,0.121815136,1.882091805,-0.20087439,1.654110598,-0.250632832,,
9/7/2010,-0.31910031,-0.899156921,-1.769556152,1.239047082,-0.108848617,-0.729214551,0.050140921,-0.368029069,,
9/8/2010,-1.519137745,0.055874715,-2.131293424,-0.702358917,-1.515548675,0.087311152,-1.519404125,-0.200804424,,
9/9/2010,0.858666688,-0.163018557,0.123517133,-1.917287297,-1.773195013,-0.20087439,0.64263813,0.29360176,,
9/10/2010,0.078840926,0.079380484,2.267197508,-1.559630971,0.70369188,0.695702853,0.254120293,-0.147778344,,
9/13/2010,0.808736919,-0.100622906,2.264180852,-0.60164208,0.432064888,-0.841286707,0.860028567,0.054298834,,
9/14/2010,0.084663622,-0.681631285,-0.737492477,2.325791057,0.332383604,-1.289575328,0.34859836,-0.224257382,,
9/15/2010,0.112830072,-2.237795119,-3.449313595,0.284765573,-3.849475829,5.210609684,-1.28865004,1.230148895,,
9/16/2010,0.661470984,0.396580123,-0.157363943,-0.412459308,-0.633188174,0.039280229,-0.372564463,0.980769339,,
9/17/2010,0.469780263,1.199076694,0.533310989,1.454589409,1.429300935,0.135342076,0.609746644,-0.066632233,,
9/21/2010,-0.089137432,-0.564002218,-0.588916382,-1.473723019,1.182711202,-1.129472249,0.144958809,-0.220663949,,
9/22/2010,-0.011743846,-0.911216487,-0.405360246,-1.431107491,-0.697431942,-1.113461941,0.542707126,-0.489756877,,
9/24/2010,-0.086748477,-1.560850504,-0.121050332,-0.091699103,-2.018604287,-0.328956853,-0.71711898,0.532698209,,
9/27/2010,1.288593037,-0.51198466,0.262331397,0.481606554,1.154912458,0.151352384,1.18224975,0.253461635,,
9/28/2010,0.034660534,-1.032342658,-1.270393445,-1.400607543,-0.490438329,-0.809266091,-0.241101255,0.23943866,,
9/29/2010,0.461904655,-2.057396909,-0.554646613,0.833277394,-2.38598927,-0.328956853,0.494191789,0.026154304,,
9/30/2010,-1.081164712,0.691027308,-0.231457574,-0.683271492,0.358412662,-0.328956853,-1.505700657,0.225231244,,
10/1/2010,0.124261619,1.784170963,-0.520132651,-0.829416822,1.159140805,-0.601132088,0.085253096,0.044745942,,
10/4/2010,0.074087455,-0.776394408,-0.541306943,-0.234528122,-0.236810288,0.263424539,-0.694572269,0.673893251,,
10/5/2010,0.309726393,-0.014607695,-1.978129484,-1.877594444,-1.247380449,-0.28092593,1.041287367,-0.602609858,,
10/6/2010,0.198618605,-3.047823832,-1.726646082,-2.794590346,-2.175604137,-0.569111472,1.468260267,-1.085662279,,
10/7/2010,0.313813889,0.651429915,2.53862573,-0.062201462,1.478133331,-1.017400094,0.620984437,-0.232388074,,
10/8/2010,-0.612892887,0.225079505,-0.090935362,0.262177798,0.061935344,-0.937348554,-0.250963959,-0.399523163,,
10/12/2010,-1.113614174,-1.286168173,0.307174844,0.171260636,-1.394767285,-0.697193935,-1.317684956,0.028997545,,
10/13/2010,0.231960106,1.229137866,1.088022498,-2.667457722,1.363994122,0.167362692,-0.259965257,0.453171041,,
10/14/2010,1.602242656,0.075612216,0.031721576,-3.27958303,-1.388803166,-0.649163012,1.773253328,0.052276217,,
10/15/2010,-0.602982696,-0.415238568,1.22447721,2.841547162,-0.839221024,-0.072791927,-0.888649423,0.16588759,,
10/18/2010,0.561501469,-0.323633633,0.220446968,1.98381303,0.604261334,-0.360977469,0.478567938,0.139361367,,
10/19/2010,-0.215324353,-0.016018626,1.245515587,0.193442504,1.02902974,0.615651313,-0.030918179,-0.193640909,,
10/20/2010,-0.473374254,0.51109184,0.478873374,0.600308928,0.437372405,-0.985379478,-0.494781385,-0.047610293,,
10/21/2010,-0.365584119,-0.403803038,0.288909052,-1.11804389,-1.517448804,0.471558542,-0.592381062,0.145200872,,
10/22/2010,0.058488985,-0.14197774,0.993588291,-1.411883256,0.109212389,0.087311152,0.231028289,-0.148014378,,
10/25/2010,0.141625839,0.263616987,0.569248457,-1.379238378,0.232635706,-1.129472249,0.346646367,-0.165594745,,
10/26/2010,-1.038878377,0.360763067,-0.075194475,-0.397336043,-0.902538935,1.224043014,-0.979903145,-0.190515149,,
10/27/2010,0.772597102,2.156954988,0.849182718,1.130307521,0.892135923,0.615651313,-0.293963136,1.02342427,,
10/28/2010,0.010251647,-1.28151568,-1.442132215,1.836542633,-0.854179748,-1.417657791,0.226231284,-0.192072949,,
10/29/2010,-0.112409885,0.643606559,1.498593723,1.328079456,2.040443757,-1.257554712,0.180892876,-0.275239287,,
11/1/2010,-1.60265341,0.760921891,0.128732885,-0.761905409,0.373088368,0.215393616,-0.892822106,-0.830148217,,
11/2/2010,-0.352130209,-0.243567212,0.206691678,0.39990349,0.309670477,0.231403924,-0.140530123,-0.234961608,,
11/4/2010,1.287688778,-0.710293966,-0.759911071,0.232540404,0.174367906,-0.633152704,1.304806493,0.145795746,,
11/5/2010,1.297696727,0.233288068,0.778848001,-1.458940686,-0.157486353,0.999898703,1.114878313,0.321253931,,
11/8/2010,1.241376046,1.215555631,1.10848537,-0.676452018,0.97817175,-0.168853774,0.781680131,0.55518885,,
11/9/2010,-0.142519271,0.741969266,0.864803347,0.491477595,-0.970383447,0.999898703,-0.154130855,-0.0135028,,
11/10/2010,0.066761734,0.906081765,1.10801492,-0.531333307,1.311549297,1.143991475,-0.140941069,0.184288318,,
11/11/2010,0.670220303,0.06120075,-0.163315076,-0.407795342,0.191498443,0.407517311,0.337234123,0.371198914,,
11/12/2010,-1.006673309,-0.753835802,-0.42893433,1.577383126,-2.495291428,0.071300844,-0.986130558,-0.152885258,,
11/15/2010,0.674527753,1.700031681,2.077409319,-0.311400409,-0.288065332,1.031919319,0.210433572,0.48596486,,
11/16/2010,-0.496390093,-0.299752167,-1.442079461,2.670456727,0.889438946,0.407517311,-1.017694372,0.384893828,,
11/17/2010,0.775566494,0.768994914,1.652962618,-1.414371278,0.688492764,-0.216884698,0.429934058,0.395792337,,
11/18/2010,0.687181272,1.510379877,1.560677943,-0.842624599,1.771853698,0.647671929,1.338021994,-0.483646448,,
11/19/2010,0.262301667,-1.586257635,-1.257387601,-0.957783914,-1.352296412,0.055290537,0.096443472,0.173037829,,
11/22/2010,0.531495951,2.212221413,1.934484362,0.241653004,3.536689053,-0.425018701,0.621648273,-0.015284293,,
11/24/2010,-0.689253907,-0.010966819,-0.499773175,-1.757116077,-2.083929558,0.727723469,-0.772936512,-0.021183453,,
11/25/2010,0.502174737,0.591995352,1.292485466,-0.258763835,1.048784675,0.10332146,0.033379066,0.467847565,,
11/26/2010,-0.702695597,-1.054832415,2.17008039,0.257990946,1.907235273,0.95186778,-0.681777624,-0.114035474,,
11/29/2010,0.112115219,-0.828159267,0.388203797,-0.257260018,0.23471731,0.295445155,0.428985721,-0.266832823,,
11/30/2010,-0.900294552,1.111846118,-0.902412886,1.852150875,0.757060362,-1.097451633,-0.616350278,-0.368629498,,
12/1/2010,0.598460007,-0.769377794,-2.201748422,-2.156450548,-3.886273779,0.95186778,-0.12985343,0.706327926,,
12/2/2010,1.011156553,1.966868756,0.711069379,0.070786501,1.767132818,-0.713204243,1.46961955,-0.274308429,,
12/3/2010,0.748615905,0.130396019,0.314099911,1.117968781,-0.043675062,-2.474338114,1.113692892,-0.226794247,,
12/6/2010,-0.063457694,-1.227078924,-2.047219818,0.754858719,-0.59640619,0.247414231,0.19106379,-0.235147182,,
12/7/2010,-1.058533794,0.353882701,0.881882167,-1.890892718,-2.394330374,1.592280096,-0.77160884,-0.391619901,,
12/8/2010,-0.051525139,1.062935895,4.934299267,-0.413226718,0.722260192,1.047929627,-0.22633881,0.140393125,,
12/9/2010,0.627445179,-0.48213343,1.457910747,-0.119166232,1.457096645,-0.537090856,0.833451425,-0.103841026,,
12/10/2010,-1.007204867,-2.14419671,-0.464618681,-0.357567154,-3.571582057,0.359486387,-0.502715804,-0.574529076,,
12/13/2010,0.858348976,1.153447068,2.298327672,0.086144062,2.378924004,-1.081441325,1.260613992,-0.245047085,,
12/14/2010,0.201105317,0.113190415,-1.192158442,-1.717217454,-2.498332037,0.503579158,0.408541158,-0.160033056,,
12/15/2010,-0.224666327,0.431169847,-0.056850266,-1.629245186,-0.342204669,1.095960551,-0.552535105,0.251408053,,
12/16/2010,-0.013442387,1.115229464,0.165366402,-0.146893383,1.759038175,-0.633152704,-0.041626483,0.017569275,,
12/17/2010,-0.216222502,-1.450522328,-2.41276938,0.307961506,-1.483306609,0.119331768,-0.048612565,-0.179125124,,
12/20/2010,0.181865371,-0.228802757,-0.240066487,0.091937968,-0.479922797,-0.409008393,-0.079307071,0.245701346,,
12/21/2010,0.369218092,-0.857197813,0.809621923,-0.573237218,0.159818174,-0.040771311,0.658277787,-0.209470854,,
12/22/2010,-0.165895592,-1.613958373,-0.701124893,-0.911552748,-1.755472598,-0.344967161,0.107673362,-0.264942011,,
12/24/2010,0.017778994,-0.105943217,0.466885034,-0.311565619,0.412261477,-0.072791927,0.280017794,-0.231400107,,
12/27/2010,0.237727813,1.2939764,-0.594014106,0.59050803,1.117451234,-0.136833158,0.201503399,0.056944172,,
12/28/2010,0.30247399,-0.641660146,-1.05903815,-0.185806123,-2.904231674,-0.841286707,0.572058154,-0.201107309,,
12/29/2010,0.4135329,1.357733982,0.275993423,0.728414908,2.607234099,-1.481699023,0.729616433,-0.227300567,,
12/30/2010,-0.690176496,0.1207825,-2.099632343,-0.15635981,-1.690974899,-0.184864082,-0.749970952,-0.0421118,,
1/4/2011,0.805602562,1.152553703,0.531004514,-0.642430342,1.582311135,0.583630698,1.059289963,-0.122416111,,
1/5/2011,-0.707522386,0.271999907,-0.331790504,-1.757581858,-1.893633125,2.344764568,-1.382788287,0.491802147,,
1/6/2011,1.224879426,1.253218737,2.737469759,-0.142794695,2.975955021,0.151352384,1.153799642,0.214531482,,
1/7/2011,1.171570905,0.067804364,-0.135674121,0.071235323,0.287295104,-0.360977469,0.33883049,0.871158888,,
1/11/2011,-0.251299203,0.145801545,-0.556414939,-1.967702806,-1.049376302,1.015909011,-0.35065788,0.048915889,,
1/12/2011,0.394647326,-0.924204245,0.533399699,-0.316757993,-0.841367131,-0.473049625,0.357726103,0.077774962,,
1/13/2011,0.899236153,0.175201313,1.091278332,1.307332711,1.385508269,-0.376987777,1.106983408,-0.070329234,,
1/14/2011,-0.580174592,-0.000962689,0.469911769,0.297921256,0.05064164,0.10332146,-0.877949022,0.17937436,,
1/17/2011,-0.469189,0.205696139,0.630214832,-0.538553505,0.116601063,-0.376987777,0.060201195,-0.526881465,,
1/18/2011,0.038192033,-0.017359717,0.024823979,-0.304295286,0.265919003,-0.248905314,0.179256995,-0.12321232,,
1/19/2011,0.706806139,1.320967658,1.67128625,0.145209444,1.710133482,-1.049420709,1.238762728,-0.377554849,,
1/20/2011,-1.3015901,-1.124968031,-1.644966305,0.651090354,-3.203077255,1.928496562,-1.747408033,0.215361985,,
1/21/2011,-1.065676219,0.243953233,-0.411443362,0.131970665,0.683717471,-0.857297014,-1.258097785,0.025027924,,
1/24/2011,1.243013488,0.013222928,0.473210964,-0.306835088,0.752194634,-0.088802235,0.794577513,0.545591125,,
1/25/2011,0.799877624,0.362895329,0.807116257,0.424758418,1.622759322,-0.553101164,1.05652398,-0.125731546,,
1/26/2011,-0.488080685,-0.482795408,-0.441899073,-0.652260874,-1.700286694,-0.168853774,-0.63721369,0.061758905,,
1/27/2011,0.540410235,0.065744029,-0.397909768,1.209768046,0.165784274,1.448187325,0.105847813,0.442954088,,
1/28/2011,0.149868038,-0.716112047,-0.49649783,-0.606149123,0.425626023,-1.545740255,-0.120543922,0.24962626,,
1/31/2011,-0.386553155,-0.148804089,0.257827606,-1.222409372,-0.768748284,-0.168853774,-0.688534524,0.20799304,,
2/1/2011,0.59397537,0.557695259,0.607468954,-0.871627094,-0.226036164,-1.35361656,0.848885608,-0.150755861,,
2/2/2011,1.126950603,-0.077815458,-0.055287612,0.014245547,-0.612387598,0.391507003,1.084017849,0.177390975,,
2/3/2011,-0.602891048,0.20151839,0.90333824,-0.145495909,-0.30873495,0.151352384,0.012073096,-0.618658163,,
2/4/2011,-0.574461873,1.205727491,0.824368725,-0.348339607,0.529815769,1.063939935,-0.30869397,-0.310802382,,
2/7/2011,0.171112019,-0.474300867,0.071600467,0.835658912,0.244253847,0.279434847,0.403420138,-0.185565332,,
2/8/2011,0.518109249,0.67205844,0.833817139,-0.290368841,-0.236794962,0.055290537,0.749436675,-0.139990027,,
2/9/2011,0.891042832,-0.42226853,0.758861749,1.218104663,1.496018028,-0.008750695,-0.435834342,1.265456844,,
2/10/2011,-0.326254955,-0.77725589,-0.47309132,0.170733237,-1.313187585,1.688341944,-0.606440157,0.196777194,,
2/14/2011,1.275053589,0.228870599,-0.098602689,-0.218114531,0.085186506,-0.216884698,0.975520201,0.420008432,,
2/15/2011,0.079207517,-0.077536938,-0.226360567,-0.574655637,0.017814025,0.855805932,-0.191629678,0.240889963,,
2/16/2011,-0.188618158,0.702338914,1.197416248,0.199804057,1.355032854,-0.184864082,0.382367058,-0.52695575,,
2/17/2011,0.516031897,0.218194257,-0.320041571,-1.168603204,0.224526342,-0.713204243,0.935207978,-0.303896477,,
2/18/2011,-0.066836446,-0.598331938,-0.404503071,-1.987650637,-1.226076006,-0.264915622,0.064231627,-0.128039901,,
2/21/2011,-0.146783953,0.079710395,1.242344492,-0.789619225,0.222672004,-0.088802235,0.087220895,-0.228013819,,
2/22/2011,-1.165101957,-0.485560273,-0.855165102,-1.226762434,0.432690292,-0.729214551,-1.075400675,-0.233548921,,
2/23/2011,-0.709220927,-0.946106546,-0.626488212,-2.223605237,-1.335047115,-0.50507024,-0.541787286,-0.242509186,,
2/24/2011,-0.654928718,-0.909564607,-0.056860455,-0.355036596,-0.238369279,-1.209523788,-0.509512219,-0.216332434,,
2/25/2011,0.95140824,-0.389480316,0.710924223,0.575216148,1.058602222,-0.425018701,0.617523007,0.408221598,,
2/28/2011,0.624604094,0.462323603,0.067119562,0.607813757,0.213366085,0.183373,0.700178474,0.009414622,,
3/1/2011,0.827616384,0.684918435,0.356956934,-0.578017929,1.147211512,0.151352384,0.997916758,-0.046938862,,
3/2/2011,-1.449014892,0.264338032,-0.776628107,-1.062547019,-1.260892493,0.007259613,-1.534245598,-0.117752866,,
3/3/2011,-0.395174166,0.837593872,0.334446771,-0.453519539,-0.189948306,1.127981167,-0.299107864,-0.139865324,,
3/4/2011,0.536426607,0.225940988,0.693722886,0.299149117,0.965203428,-0.264915622,0.67556913,-0.057325174,,
3/7/2011,-1.398981255,-0.162701204,-0.482383431,-1.357102541,-0.9765436,-0.168853774,-1.03727753,-0.500638054,,
3/8/2011,-0.626792817,0.721543664,0.585019147,-0.259509911,0.168507629,0.823785316,-0.718501971,-0.006141379,,
3/9/2011,-0.076856615,-0.119638453,0.759392715,0.692573166,1.104981541,0.119331768,0.272399488,-0.319399256,,
3/10/2011,-0.931949732,0.375422333,0.274144275,0.950655776,1.467108183,0.455548234,-1.319542116,0.212279796,,
3/11/2011,-0.386657023,-1.223886701,-0.078456041,-0.308390278,-2.334179652,-2.202162879,-0.301620957,-0.129158975,,
3/14/2011,-4.797278803,0.905059307,-2.274932426,-0.157322194,-0.873447071,-0.425018701,-5.691493934,0.155445393,,
3/15/2011,-3.489047982,-2.608979798,0.639834505,0.611188917,0.947493947,-1.785894873,-6.847635202,2.470813995,,
3/16/2011,5.29787039,-0.393494431,0.855487705,0.207436498,1.944264863,-2.250193803,6.587327729,-0.445732542,,
3/17/2011,-0.300263614,-0.360519656,-0.065607463,-2.769797225,-1.718194605,-1.417657791,0.010271256,-0.314461111,,
3/18/2011,-1.191783712,0.912319849,-0.629778635,-0.344222429,-0.006976585,3.417455198,0.186985941,-1.359920905,,
3/22/2011,1.612892141,1.444939342,0.798593788,1.425694619,1.453469334,-0.12082285,3.18913618,-1.170478168,,
3/23/2011,-1.082649408,-1.067918967,-0.527730228,-0.651963609,-1.311684923,-0.104812543,-0.548528381,-0.610065364,,
3/24/2011,-1.519003328,0.290392883,-0.373397458,-0.219363493,-1.030079698,0.087311152,-0.73927055,-0.880259967,,
3/25/2011,0.029907064,0.757768518,-0.559623252,1.195109149,-0.02095242,0.727723469,-0.19495676,0.194487797,,
3/28/2011,0.603482311,0.834925712,0.371068856,0.363859755,0.839485036,0.679692545,-0.291291987,0.851982587,,
3/29/2011,-0.843784464,-0.353406286,-0.095617356,-0.833435617,-1.036534114,1.544249172,-1.431730376,0.3981745,,
3/30/2011,1.404460406,0.830655684,0.468152413,0.611293992,1.150022939,0.7917647,1.120513015,0.423109108,,
3/31/2011,0.226827824,-0.271974602,0.029608922,-1.17479489,-0.065913987,0.455548234,0.236947492,0.015168125,,
4/1/2011,-1.807541427,0.402564297,0.573956321,0.12073055,1.198802359,1.784403791,-1.878626254,-0.176282524,,
4/4/2011,-0.410931493,0.695706582,-0.490127712,-0.051619779,0.83718661,-0.008750695,-0.119050291,-0.312474403,,
4/5/2011,-1.875715235,-0.668278299,-0.402056181,-0.533761514,-1.42156005,1.528238864,-1.771171776,-0.338062077,,
4/6/2011,-0.857776042,0.733785178,-0.215565316,0.642585862,-0.055537074,1.160001782,-1.335418857,0.300284033,,
4/7/2011,0.720895474,0.790872655,3.514717045,-2.449114994,0.508824364,-1.097451633,0.376092229,0.388024012,,
4/8/2011,0.634453187,0.389681257,-2.284286319,1.468906808,-0.064094839,-0.296936238,1.114807188,-0.34192765,,
4/11/2011,-0.926640264,0.157022353,-0.347712561,0.034211731,0.055339753,-0.312946545,0.247110503,-1.147153165,,
4/12/2011,-0.078335201,0.592306393,0.17597391,1.846235377,1.382013352,-1.945997952,-0.480856638,0.335298634,,
4/13/2011,1.094916612,-0.423617145,0.217359679,-0.266171723,-0.063866519,0.48756885,0.481594713,0.670139826,,
4/14/2011,0.623211046,-1.098110848,-0.242326827,-0.682974442,-1.30056024,-0.665173319,0.487585041,0.193215965,,
4/15/2011,-0.072054265,-0.205231221,0.21221986,0.708129072,0.834491738,-0.713204243,-0.267465022,0.155689864,,
4/18/2011,0.320491965,-0.938868763,0.212955496,-0.445909348,-0.618450996,-0.921338246,0.25366193,0.094271984,,
4/19/2011,-1.195865098,-0.210594591,-0.438786333,-0.993371348,-0.36444123,-0.136833158,-0.873562963,-0.440136929,,
4/20/2011,1.251426764,-0.318946969,0.493658061,-1.038099908,-0.877962625,-0.072791927,0.883065252,0.476920961,,
4/21/2011,1.199297446,0.02693843,0.251616576,0.563266008,0.149207161,-1.385637176,1.05562306,0.274473085,,
4/22/2011,1.375792947,-0.566539972,-0.228465992,-0.091713287,-0.443231601,0.055290537,-0.136167773,1.489161417,,
4/25/2011,-0.649081583,-0.036572732,0.558987121,-0.018381392,0.844975753,-0.104812543,-0.146441423,-0.526763531,,
4/26/2011,-0.90774247,0.282456578,-0.372026195,-0.88047552,0.341734132,-0.553101164,-0.542964805,-0.440004969,,
4/27/2011,0.049012594,-0.46440792,-0.114451876,-1.296867304,-0.7260679,1.192022398,-0.100652555,0.131443047,,
4/28/2011,1.528551645,0.152695631,-1.065517296,0.363476027,0.203843152,-1.209523788,1.976995616,-0.198898776,,
5/2/2011,1.233488217,0.307304801,-0.686639279,0.340784322,0.105171326,0.071300844,1.6020469,-0.167336878,,
5/6/2011,-1.167203749,-1.707075289,-1.540882508,0.450057123,-2.180711182,1.111970859,-0.033802704,-1.143007537,,
5/9/2011,-0.692528791,-0.125229574,-0.008838129,0.040569629,-0.027042674,-0.537090856,-0.504446519,-0.258345339,,
5/10/2011,0.446868292,-0.384339664,-0.389115356,-0.485120164,-1.014575847,1.031919319,0.099185746,0.355215604,,
5/11/2011,0.469212047,-0.091899941,-0.351966325,2.125339713,0.364351269,0.327465771,-0.084222617,0.537330053,,
5/12/2011,0.832369855,0.209814989,0.331917312,0.052365423,-1.075693013,-0.232895006,-0.720137853,1.454446341,,
5/13/2011,0.429754576,0.142587136,-0.02634656,0.601973433,0.707444815,-0.28092593,-0.812458453,1.132253384,,
5/16/2011,-0.928729836,0.562350074,0.461506913,1.273742357,0.856292959,-0.024761003,-1.03150848,-0.035412169,,
